date,Encoded Products,Monterrey total $,Monterrey ctdad
2023-04-10,273,13050.905,3.5
2023-04-10,245,0.0,0.0
2023-04-10,273,31976.7,7.0
2023-04-10,273,22928.01,3.5
2023-04-10,21,0.0,0.0
2023-04-10,20,0.0,0.0
2023-04-10,12,0.0,0.0
2023-04-10,273,0.0,0.0
2023-04-10,273,0.0,0.0
2023-04-10,273,0.0,0.0
2023-04-10,273,0.0,0.0
2023-04-10,273,0.0,0.0
2023-04-10,273,0.0,0.0
2023-04-10,59,0.0,0.0
2023-04-10,45,84680.26000000001,3.5
2023-04-10,31,0.0,0.0
2023-04-10,8,0.0,0.0
2023-04-10,87,0.0,0.0
2023-04-10,122,30881.48,3.5
2023-04-10,134,0.0,0.0
2023-04-11,88,46659.83,3.5
2023-04-11,273,28108.395,3.5
2023-04-11,273,70749.7,7.0
2023-04-11,273,27004.705,7.0
2023-04-11,273,39985.925,7.0
2023-04-11,273,22753.325,3.5
2023-04-11,273,56442.75,7.0
2023-04-11,273,14410.41,3.5
2023-04-11,273,0.0,0.0
2023-04-11,186,0.0,0.0
2023-04-11,56,0.0,0.0
2023-04-11,38,4753.07,3.5
2023-04-11,81,0.0,0.0
2023-04-11,69,80980.375,7.0
2023-04-11,273,18507.79,3.5
2023-04-11,273,51690.55500000001,7.0
2023-04-11,273,48425.3,7.0
2023-04-11,273,79246.44,7.0
2023-04-11,1,0.0,0.0
2023-04-11,0,49071.505,24.5
2023-04-11,5,58560.46000000001,21.0
2023-04-11,273,89680.88500000001,28.0
2023-04-11,273,15176.56,3.5
2023-04-11,245,0.0,0.0
2023-04-11,273,0.0,0.0
2023-04-11,273,47965.05,10.5
2023-04-11,273,89298.265,14.0
2023-04-11,273,0.0,0.0
2023-04-11,21,0.0,0.0
2023-04-11,20,25332.755,3.5
2023-04-11,12,78438.01000000001,7.0
2023-04-11,150,0.0,0.0
2023-04-11,273,0.0,0.0
2023-04-11,273,0.0,0.0
2023-04-11,59,40014.87,3.5
2023-04-11,33,60695.03999999999,3.5
2023-04-11,16,0.0,0.0
2023-04-11,8,111851.845,7.0
2023-04-11,273,21117.67,3.5
2023-04-11,273,16829.19,3.5
2023-04-12,22,10536.33,3.5
2023-04-12,271,0.0,0.0
2023-04-12,273,23428.825,3.5
2023-04-12,273,60983.685,7.0
2023-04-12,273,39039.7,3.5
2023-04-12,273,29835.645,7.0
2023-04-12,273,19602.24,3.5
2023-04-12,273,0.0,0.0
2023-04-12,273,52548.51,7.0
2023-04-12,273,0.0,0.0
2023-04-12,186,17886.68,3.5
2023-04-12,273,25793.25,3.5
2023-04-12,273,10853.01,10.5
2023-04-12,34,25794.405,3.5
2023-04-12,51,0.0,0.0
2023-04-12,130,21718.865,3.5
2023-04-12,55,40063.205,3.5
2023-04-12,69,37325.19,3.5
2023-04-12,273,17582.39,3.5
2023-04-12,273,46458.79,7.0
2023-04-12,273,24212.65,3.5
2023-04-12,273,112255.64,10.5
2023-04-12,1,0.0,0.0
2023-04-12,0,26869.85,14.0
2023-04-12,5,8085.035000000001,3.5
2023-04-12,273,9413.495,3.5
2023-04-12,273,14018.305,3.5
2023-04-12,245,0.0,0.0
2023-04-12,273,0.0,0.0
2023-04-12,273,47965.05,10.5
2023-04-12,273,0.0,0.0
2023-04-12,21,0.0,0.0
2023-04-12,20,50663.235,7.0
2023-04-12,12,0.0,0.0
2023-04-12,235,0.0,0.0
2023-04-12,145,0.0,0.0
2023-04-12,273,0.0,0.0
2023-04-12,273,15611.505,3.5
2023-04-12,273,20093.605,3.5
2023-04-12,273,13996.99,3.5
2023-04-12,273,10433.64,7.0
2023-04-12,273,0.0,0.0
2023-04-12,273,0.0,0.0
2023-04-12,273,11884.915,3.5
2023-04-12,273,0.0,0.0
2023-04-12,64,38859.24,3.5
2023-04-12,33,0.0,0.0
2023-04-12,101,0.0,0.0
2023-04-12,77,102664.94,10.5
2023-04-12,8,125545.175,7.0
2023-04-12,53,0.0,0.0
2023-04-12,131,40363.925,7.0
2023-04-12,122,28719.775,3.5
2023-04-12,134,44730.595,3.5
2023-04-12,273,15085.455,3.5
2023-04-13,22,23414.055,7.0
2023-04-13,63,15796.235,3.5
2023-04-13,113,16585.17,3.5
2023-04-13,273,52601.22,7.0
2023-04-13,273,32875.29,3.5
2023-04-13,273,33378.94,3.5
2023-04-13,273,54893.02,10.5
2023-04-13,273,0.0,0.0
2023-04-13,273,22755.285,3.5
2023-04-13,273,0.0,0.0
2023-04-13,248,12148.01,3.5
2023-04-13,273,17039.225,17.5
2023-04-13,38,0.0,0.0
2023-04-13,273,0.0,0.0
2023-04-13,273,49699.65000000001,7.0
2023-04-13,273,35478.03,3.5
2023-04-13,1,0.0,0.0
2023-04-13,17,7788.27,3.5
2023-04-13,0,42392.49,21.0
2023-04-13,5,9953.895,3.5
2023-04-13,273,13658.855,3.5
2023-04-13,273,15083.18,3.5
2023-04-13,273,31976.7,7.0
2023-04-13,273,0.0,0.0
2023-04-13,21,21409.535,3.5
2023-04-13,12,33273.45,3.5
2023-04-13,201,79700.6,3.5
2023-04-13,273,0.0,0.0
2023-04-13,273,12609.065,3.5
2023-04-13,273,0.0,0.0
2023-04-13,273,0.0,0.0
2023-04-13,273,0.0,0.0
2023-04-13,273,17285.765,3.5
2023-04-13,33,0.0,0.0
2023-04-13,31,0.0,0.0
2023-04-13,16,54188.26,3.5
2023-04-13,8,56525.07,3.5
2023-04-13,53,145710.705,3.5
2023-04-13,131,61608.12,10.5
2023-04-13,122,50166.935,7.0
2023-04-13,273,187652.22,3.5
2023-04-13,273,17903.41,3.5
2023-04-14,22,10009.51,3.5
2023-04-14,273,24244.78,3.5
2023-04-14,273,0.0,0.0
2023-04-14,273,131174.61,28.0
2023-04-14,273,22694.945,3.5
2023-04-14,273,28220.395,3.5
2023-04-14,273,13785.625,3.5
2023-04-14,273,0.0,0.0
2023-04-14,273,0.0,0.0
2023-04-14,273,22157.415,3.5
2023-04-14,273,3617.670000000001,3.5
2023-04-14,55,0.0,0.0
2023-04-14,69,0.0,0.0
2023-04-14,273,74095.80500000001,10.5
2023-04-14,273,0.0,0.0
2023-04-14,273,32314.275,3.5
2023-04-14,1,0.0,0.0
2023-04-14,0,21181.93,10.5
2023-04-14,5,0.0,0.0
2023-04-14,40,13350.785,3.5
2023-04-14,273,20634.25,7.0
2023-04-14,273,0.0,0.0
2023-04-14,273,15083.18,3.5
2023-04-14,273,31976.735,7.0
2023-04-14,273,0.0,0.0
2023-04-14,273,0.0,0.0
2023-04-14,20,0.0,0.0
2023-04-14,59,0.0,0.0
2023-04-14,54,41359.185,3.5
2023-04-14,114,70417.06,3.5
2023-04-14,79,0.0,0.0
2023-04-14,31,0.0,0.0
2023-04-14,16,0.0,0.0
2023-04-14,8,59817.94,3.5
2023-04-14,53,158492.355,3.5
2023-04-14,131,19757.08,3.5
2023-04-14,122,24555.405,3.5
2023-04-14,148,27098.505,3.5
2023-04-14,134,0.0,0.0
2023-04-14,273,162794.135,3.5
2023-04-15,22,33423.565,10.5
2023-04-15,63,0.0,0.0
2023-04-15,93,32649.505,3.5
2023-04-15,88,37899.435,3.5
2023-04-15,273,38060.12,7.0
2023-04-15,273,25520.81,3.5
2023-04-15,273,0.0,0.0
2023-04-15,273,37087.715,3.5
2023-04-15,273,16688.98,3.5
2023-04-15,273,57949.99,10.5
2023-04-15,273,26614.35,3.5
2023-04-15,273,108480.855,14.0
2023-04-15,273,11786.705,3.5
2023-04-15,273,0.0,0.0
2023-04-15,186,0.0,0.0
2023-04-15,273,0.0,0.0
2023-04-15,38,6330.17,7.0
2023-04-15,273,2471.105,3.5
2023-04-15,34,0.0,0.0
2023-04-15,69,0.0,0.0
2023-04-15,61,0.0,0.0
2023-04-15,273,18507.79,3.5
2023-04-15,273,23062.62,3.5
2023-04-15,273,53805.885,7.0
2023-04-15,273,68103.175,7.0
2023-04-15,1,10557.365,7.0
2023-04-15,0,13511.89,7.0
2023-04-15,5,19051.76,7.0
2023-04-15,40,0.0,0.0
2023-04-15,273,30951.375,10.5
2023-04-15,273,77261.31,21.0
2023-04-15,273,15083.18,3.5
2023-04-15,273,63953.40000000001,14.0
2023-04-15,273,22324.575,3.5
2023-04-15,37,0.0,0.0
2023-04-15,21,21242.41,3.5
2023-04-15,12,0.0,0.0
2023-04-15,201,82676.96500000001,3.5
2023-04-15,62,100908.815,3.5
2023-04-15,273,0.0,0.0
2023-04-15,273,0.0,0.0
2023-04-15,273,0.0,0.0
2023-04-15,273,23934.89,7.0
2023-04-15,273,21561.54,7.0
2023-04-15,273,11296.705,3.5
2023-04-15,273,19732.44,3.5
2023-04-15,59,39172.455,3.5
2023-04-15,33,0.0,0.0
2023-04-15,45,173002.69,7.0
2023-04-15,79,0.0,0.0
2023-04-15,31,51593.43,3.5
2023-04-15,8,128338.42,7.0
2023-04-15,53,0.0,0.0
2023-04-15,122,83688.84999999999,10.5
2023-04-15,148,59424.82,7.0
2023-04-15,134,71517.53,7.0
2023-04-15,273,193933.11,3.5
2023-04-15,273,108118.64,3.5
2023-04-16,22,11707.045,3.5
2023-04-16,93,0.0,0.0
2023-04-16,78,0.0,0.0
2023-04-16,88,0.0,0.0
2023-04-16,273,24244.78,3.5
2023-04-16,273,32377.555,3.5
2023-04-16,273,31302.74,3.5
2023-04-16,273,0.0,0.0
2023-04-16,273,55531.28,10.5
2023-04-16,273,49366.73,7.0
2023-04-16,273,144237.59,17.5
2023-04-16,248,27623.225,7.0
2023-04-16,186,75312.37,14.0
2023-04-16,273,14411.355,14.0
2023-04-16,38,2705.85,3.5
2023-04-16,69,37325.19,3.5
2023-04-16,61,42488.145,3.5
2023-04-16,47,57670.305,3.5
2023-04-16,273,94937.36000000002,17.5
2023-04-16,273,112215.88,17.5
2023-04-16,273,55296.36,7.0
2023-04-16,273,105844.795,10.5
2023-04-16,273,23661.435,3.5
2023-04-16,1,5699.47,3.5
2023-04-16,0,0.0,0.0
2023-04-16,5,9052.050000000001,3.5
2023-04-16,273,0.0,0.0
2023-04-16,273,39152.68000000001,10.5
2023-04-16,273,30166.36,7.0
2023-04-16,273,0.0,0.0
2023-04-16,273,45856.02,7.0
2023-04-16,37,0.0,0.0
2023-04-16,21,21242.41,3.5
2023-04-16,12,38916.29,3.5
2023-04-16,273,20093.605,3.5
2023-04-16,59,39172.455,3.5
2023-04-16,33,113519.35,7.0
2023-04-16,267,66463.25,3.5
2023-04-16,8,252531.37,14.0
2023-04-16,122,0.0,0.0
2023-04-16,134,123069.59,10.5
2023-04-17,22,40038.075,14.0
2023-04-17,63,27011.565,7.0
2023-04-17,88,45586.66,3.5
2023-04-17,273,21085.925,3.5
2023-04-17,273,24244.78,3.5
2023-04-17,273,37087.715,3.5
2023-04-17,273,20632.78,7.0
2023-04-17,273,20633.935,3.5
2023-04-17,273,27373.815,3.5
2023-04-17,273,10975.79,3.5
2023-04-17,273,0.0,0.0
2023-04-17,273,3617.670000000001,3.5
2023-04-17,38,7918.155,7.0
2023-04-17,34,25794.895,3.5
2023-04-17,46,32081.315,3.5
2023-04-17,69,0.0,0.0
2023-04-17,47,0.0,0.0
2023-04-17,273,33314.015,7.0
2023-04-17,273,0.0,0.0
2023-04-17,273,25487.0,3.5
2023-04-17,273,33009.2,3.5
2023-04-17,1,10557.365,7.0
2023-04-17,0,27537.72,14.0
2023-04-17,205,0.0,0.0
2023-04-17,5,9103.745,3.5
2023-04-17,273,17885.595,7.0
2023-04-17,273,9310.315,3.5
2023-04-17,273,0.0,0.0
2023-04-17,273,19029.92,3.5
2023-04-17,273,0.0,0.0
2023-04-17,273,0.0,0.0
2023-04-17,273,45856.02,7.0
2023-04-17,273,0.0,0.0
2023-04-17,201,108617.145,3.5
2023-04-17,273,0.0,0.0
2023-04-17,64,38539.725,3.5
2023-04-17,54,149617.055,10.5
2023-04-17,45,78495.83,3.5
2023-04-17,8,66464.37,3.5
2023-04-17,131,42931.105,7.0
2023-04-17,122,26403.685,3.5
2023-04-17,134,0.0,0.0
2023-04-18,22,31726.065,10.5
2023-04-18,273,0.0,0.0
2023-04-18,273,68511.345,14.0
2023-04-18,273,0.0,0.0
2023-04-18,273,68263.895,10.5
2023-04-18,273,0.0,0.0
2023-04-18,248,0.0,0.0
2023-04-18,273,23061.045,3.5
2023-04-18,38,7228.935000000001,7.0
2023-04-18,34,22957.445,3.5
2023-04-18,46,37522.03,3.5
2023-04-18,273,0.0,0.0
2023-04-18,273,0.0,0.0
2023-04-18,273,0.0,0.0
2023-04-18,273,67755.73,7.0
2023-04-18,1,16890.125,10.5
2023-04-18,0,13790.49,7.0
2023-04-18,5,17260.32,7.0
2023-04-18,273,20634.25,7.0
2023-04-18,273,0.0,0.0
2023-04-18,245,15475.845,3.5
2023-04-18,273,0.0,0.0
2023-04-18,273,15988.35,3.5
2023-04-18,273,0.0,0.0
2023-04-18,21,42488.81,7.0
2023-04-18,273,0.0,0.0
2023-04-18,273,0.0,0.0
2023-04-18,33,0.0,0.0
2023-04-18,116,46414.83,3.5
2023-04-18,45,84680.26000000001,3.5
2023-04-18,31,0.0,0.0
2023-04-18,16,0.0,0.0
2023-04-18,8,128130.03,7.0
2023-04-18,154,0.0,0.0
2023-04-18,122,30881.48,3.5
2023-04-18,148,29138.2,3.5
2023-04-18,134,42046.76,3.5
2023-04-18,273,202688.92,3.5
2023-04-18,273,33095.51,3.5
2023-04-19,22,20019.02,7.0
2023-04-19,273,59578.22499999999,7.0
2023-04-19,273,37087.715,3.5
2023-04-19,273,92896.265,17.5
2023-04-19,273,52923.22,7.0
2023-04-19,273,0.0,0.0
2023-04-19,186,0.0,0.0
2023-04-19,273,3617.670000000001,3.5
2023-04-19,81,4375.0,3.5
2023-04-19,70,30350.74,3.5
2023-04-19,47,65089.85000000001,3.5
2023-04-19,273,4996.565,3.5
2023-04-19,273,27865.53,3.5
2023-04-19,273,0.0,0.0
2023-04-19,273,34746.53,3.5
2023-04-19,1,0.0,0.0
2023-04-19,0,7901.67,3.5
2023-04-19,40,0.0,0.0
2023-04-19,273,20634.25,7.0
2023-04-19,273,0.0,0.0
2023-04-19,245,0.0,0.0
2023-04-19,273,15083.18,3.5
2023-04-19,273,15988.35,3.5
2023-04-19,273,0.0,0.0
2023-04-19,273,22928.01,3.5
2023-04-19,21,46089.32999999999,7.0
2023-04-19,12,72189.73999999999,7.0
2023-04-19,273,29022.98,3.5
2023-04-19,59,0.0,0.0
2023-04-19,54,0.0,0.0
2023-04-19,45,0.0,0.0
2023-04-19,31,0.0,0.0
2023-04-19,16,0.0,0.0
2023-04-19,8,130157.51,7.0
2023-04-19,87,98327.005,3.5
2023-04-19,273,153673.835,3.5
2023-04-20,22,21716.555,7.0
2023-04-20,63,15796.235,3.5
2023-04-20,76,0.0,0.0
2023-04-20,273,48489.56,7.0
2023-04-20,273,28108.395,3.5
2023-04-20,273,48274.17000000001,10.5
2023-04-20,273,51579.675,10.5
2023-04-20,273,68259.94,10.5
2023-04-20,273,28220.395,3.5
2023-04-20,248,30950.465,7.0
2023-04-20,186,18828.11,3.5
2023-04-20,190,0.0,0.0
2023-04-20,273,10853.01,10.5
2023-04-20,38,5941.32,3.5
2023-04-20,71,0.0,0.0
2023-04-20,81,4375.0,3.5
2023-04-20,34,28057.61,3.5
2023-04-20,273,22633.765,3.5
2023-04-20,273,0.0,0.0
2023-04-20,273,33009.2,3.5
2023-04-20,1,0.0,0.0
2023-04-20,0,23705.01,10.5
2023-04-20,5,0.0,0.0
2023-04-20,40,0.0,0.0
2023-04-20,273,9801.26,3.5
2023-04-20,273,39152.715,10.5
2023-04-20,245,0.0,0.0
2023-04-20,273,15988.35,3.5
2023-04-20,273,0.0,0.0
2023-04-20,21,24844.925,3.5
2023-04-20,20,25192.93,3.5
2023-04-20,12,0.0,0.0
2023-04-20,62,114599.59,3.5
2023-04-20,273,0.0,0.0
2023-04-20,273,0.0,0.0
2023-04-20,237,0.0,0.0
2023-04-20,59,42120.925,3.5
2023-04-20,33,60340.105,3.5
2023-04-20,16,0.0,0.0
2023-04-20,8,67016.355,3.5
2023-04-20,134,0.0,0.0
2023-04-21,22,11707.045,3.5
2023-04-21,271,0.0,0.0
2023-04-21,76,18841.41,3.5
2023-04-21,273,28356.44,3.5
2023-04-21,273,28108.395,3.5
2023-04-21,273,0.0,0.0
2023-04-21,273,56382.06,10.5
2023-04-21,273,0.0,0.0
2023-04-21,273,25795.245,3.5
2023-04-21,273,30633.68,3.5
2023-04-21,273,0.0,0.0
2023-04-21,248,15475.215,3.5
2023-04-21,186,0.0,0.0
2023-04-21,273,0.0,0.0
2023-04-21,123,7637.735000000001,3.5
2023-04-21,273,0.0,0.0
2023-04-21,38,3165.085,3.5
2023-04-21,251,33998.44,3.5
2023-04-21,273,0.0,0.0
2023-04-21,273,0.0,0.0
2023-04-21,273,0.0,0.0
2023-04-21,273,0.0,0.0
2023-04-21,1,0.0,0.0
2023-04-21,0,15803.34,7.0
2023-04-21,5,9953.895,3.5
2023-04-21,40,0.0,0.0
2023-04-21,273,10860.15,3.5
2023-04-21,273,12148.01,3.5
2023-04-21,245,0.0,0.0
2023-04-21,273,15083.18,3.5
2023-04-21,273,0.0,0.0
2023-04-21,273,0.0,0.0
2023-04-21,273,0.0,0.0
2023-04-21,37,0.0,0.0
2023-04-21,21,0.0,0.0
2023-04-21,33,0.0,0.0
2023-04-21,79,67070.675,3.5
2023-04-21,8,69146.105,3.5
2023-04-21,131,42488.355,7.0
2023-04-21,148,25618.285,3.5
2023-04-21,134,0.0,0.0
2023-04-21,273,0.0,0.0
2023-04-21,273,70397.355,3.5
2023-04-21,273,67932.86499999999,7.0
2023-04-21,273,14186.025,3.5
2023-04-22,271,0.0,0.0
2023-04-22,273,39225.935,7.0
2023-04-22,273,28356.44,3.5
2023-04-22,273,65088.94,7.0
2023-04-22,7,0.0,0.0
2023-04-22,273,99592.78,14.0
2023-04-22,273,23473.695,3.5
2023-04-22,273,0.0,0.0
2023-04-22,248,18099.69,3.5
2023-04-22,186,0.0,0.0
2023-04-22,273,7235.340000000001,7.0
2023-04-22,38,2721.775,3.5
2023-04-22,223,0.0,0.0
2023-04-22,69,0.0,0.0
2023-04-22,61,80090.185,7.0
2023-04-22,273,0.0,0.0
2023-04-22,273,55523.37,10.5
2023-04-22,273,50022.80500000001,7.0
2023-04-22,273,75186.65000000001,10.5
2023-04-22,273,73353.77,7.0
2023-04-22,1,0.0,0.0
2023-04-22,17,0.0,0.0
2023-04-22,0,6678.98,3.5
2023-04-22,5,31942.995,10.5
2023-04-22,40,13631.87,3.5
2023-04-22,273,30951.375,10.5
2023-04-22,273,13737.78,3.5
2023-04-22,245,0.0,0.0
2023-04-22,273,45249.575,10.5
2023-04-22,273,49775.425,10.5
2023-04-22,273,0.0,0.0
2023-04-22,120,0.0,0.0
2023-04-22,21,67329.745,10.5
2023-04-22,20,23933.28,3.5
2023-04-22,273,0.0,0.0
2023-04-22,273,0.0,0.0
2023-04-22,59,106406.895,7.0
2023-04-22,54,41359.185,3.5
2023-04-22,33,70988.36499999999,3.5
2023-04-22,101,49919.59,3.5
2023-04-22,114,0.0,0.0
2023-04-22,45,0.0,0.0
2023-04-22,16,54214.72,3.5
2023-04-22,8,205261.035,10.5
2023-04-22,53,118558.72,3.5
2023-04-22,131,0.0,0.0
2023-04-22,122,0.0,0.0
2023-04-22,134,38244.675,3.5
2023-04-22,273,0.0,0.0
2023-04-22,273,22157.415,3.5
2023-04-23,22,11707.045,3.5
2023-04-23,63,0.0,0.0
2023-04-23,273,23032.52,3.5
2023-04-23,273,39039.7,3.5
2023-04-23,273,79752.855,14.0
2023-04-23,273,14263.41,3.5
2023-04-23,273,24505.495,3.5
2023-04-23,273,68348.28,7.0
2023-04-23,248,15475.215,3.5
2023-04-23,273,3617.670000000001,3.5
2023-04-23,38,0.0,0.0
2023-04-23,34,24505.145,3.5
2023-04-23,273,95300.1,14.0
2023-04-23,273,48425.3,7.0
2023-04-23,273,104331.01,10.5
2023-04-23,1,10557.365,7.0
2023-04-23,17,7788.27,3.5
2023-04-23,0,13434.925,7.0
2023-04-23,5,55660.535,21.0
2023-04-23,273,57317.085,14.0
2023-04-23,245,15475.845,3.5
2023-04-23,273,23428.685,3.5
2023-04-23,273,16591.82,3.5
2023-04-23,21,21242.41,3.5
2023-04-23,20,27992.16,3.5
2023-04-23,62,233917.565,7.0
2023-04-23,273,0.0,0.0
2023-04-23,273,0.0,0.0
2023-04-23,54,0.0,0.0
2023-04-23,101,0.0,0.0
2023-04-23,45,83066.86499999999,3.5
2023-04-23,31,43746.745,3.5
2023-04-23,16,51907.73,3.5
2023-04-23,8,65159.395,3.5
2023-04-23,134,36332.45,3.5
2023-04-23,273,85515.85,3.5
2023-04-24,22,31724.455,10.5
2023-04-24,63,0.0,0.0
2023-04-24,76,0.0,0.0
2023-04-24,93,0.0,0.0
2023-04-24,273,19030.06,3.5
2023-04-24,273,0.0,0.0
2023-04-24,273,0.0,0.0
2023-04-24,273,16725.8,3.5
2023-04-24,273,68715.5,10.5
2023-04-24,273,0.0,0.0
2023-04-24,273,0.0,0.0
2023-04-24,186,0.0,0.0
2023-04-24,273,0.0,0.0
2023-04-24,273,0.0,0.0
2023-04-24,273,7235.340000000001,7.0
2023-04-24,38,3165.085,3.5
2023-04-24,34,25794.895,3.5
2023-04-24,273,25614.26,3.5
2023-04-24,61,0.0,0.0
2023-04-24,47,57670.305,3.5
2023-04-24,273,21646.52,3.5
2023-04-24,273,0.0,0.0
2023-04-24,273,34746.53,3.5
2023-04-24,1,26325.18,17.5
2023-04-24,17,0.0,0.0
2023-04-24,0,6755.945,3.5
2023-04-24,5,9103.745,3.5
2023-04-24,40,0.0,0.0
2023-04-24,273,0.0,0.0
2023-04-24,273,25449.235,7.0
2023-04-24,273,19029.92,3.5
2023-04-24,273,30166.36,7.0
2023-04-24,273,33183.64,7.0
2023-04-24,21,0.0,0.0
2023-04-24,20,58930.83,7.0
2023-04-24,59,0.0,0.0
2023-04-24,54,47980.66,3.5
2023-04-24,33,109983.23,7.0
2023-04-24,31,0.0,0.0
2023-04-24,8,0.0,0.0
2023-04-24,131,19757.08,3.5
2023-04-24,122,55436.885,7.0
2023-04-24,148,29138.2,3.5
2023-04-24,273,0.0,0.0
2023-04-24,273,0.0,0.0
2023-04-25,22,22477.525,7.0
2023-04-25,273,59578.22499999999,7.0
2023-04-25,273,33378.94,3.5
2023-04-25,273,56760.69,10.5
2023-04-25,273,21908.985,3.5
2023-04-25,273,74874.09999999999,10.5
2023-04-25,273,58528.645,7.0
2023-04-25,186,0.0,0.0
2023-04-25,273,0.0,0.0
2023-04-25,273,3617.670000000001,3.5
2023-04-25,34,25794.895,3.5
2023-04-25,61,0.0,0.0
2023-04-25,47,0.0,0.0
2023-04-25,273,37015.58,7.0
2023-04-25,273,27865.53,3.5
2023-04-25,273,0.0,0.0
2023-04-25,273,40639.2,3.5
2023-04-25,1,10557.365,7.0
2023-04-25,0,20267.8,10.5
2023-04-25,5,9103.745,3.5
2023-04-25,40,0.0,0.0
2023-04-25,273,32701.06,10.5
2023-04-25,273,13050.905,3.5
2023-04-25,273,30166.36,7.0
2023-04-25,273,16591.82,3.5
2023-04-25,273,0.0,0.0
2023-04-25,273,70272.23,10.5
2023-04-25,12,0.0,0.0
2023-04-25,176,98027.265,3.5
2023-04-25,273,23501.31,3.5
2023-04-25,273,0.0,0.0
2023-04-25,273,11311.65,3.5
2023-04-25,273,0.0,0.0
2023-04-25,59,0.0,0.0
2023-04-25,54,0.0,0.0
2023-04-25,33,0.0,0.0
2023-04-25,31,0.0,0.0
2023-04-25,8,120670.305,7.0
2023-04-25,273,42419.54500000001,3.5
2023-04-25,154,68723.725,3.5
2023-04-25,131,0.0,0.0
2023-04-25,122,0.0,0.0
2023-04-25,148,29138.2,3.5
2023-04-25,273,249540.06,3.5
2023-04-25,273,0.0,0.0
2023-04-26,63,27011.565,7.0
2023-04-26,93,0.0,0.0
2023-04-26,113,0.0,0.0
2023-04-26,273,0.0,0.0
2023-04-26,273,65088.94,7.0
2023-04-26,273,22356.985,3.5
2023-04-26,273,45822.0,7.0
2023-04-26,273,0.0,0.0
2023-04-26,273,32245.99,3.5
2023-04-26,38,6330.17,7.0
2023-04-26,71,0.0,0.0
2023-04-26,273,0.0,0.0
2023-04-26,80,5228.335,3.5
2023-04-26,61,0.0,0.0
2023-04-26,47,57670.305,3.5
2023-04-26,273,18753.21,3.5
2023-04-26,273,44649.15,7.0
2023-04-26,273,0.0,0.0
2023-04-26,273,44693.355,7.0
2023-04-26,273,29809.36,3.5
2023-04-26,273,0.0,0.0
2023-04-26,273,0.0,0.0
2023-04-26,1,10557.365,7.0
2023-04-26,0,42827.085,21.0
2023-04-26,5,0.0,0.0
2023-04-26,273,22383.935,7.0
2023-04-26,273,26101.81,7.0
2023-04-26,245,34390.755,7.0
2023-04-26,273,26618.27,3.5
2023-04-26,273,33183.64,7.0
2023-04-26,273,0.0,0.0
2023-04-26,273,0.0,0.0
2023-04-26,21,20180.265,3.5
2023-04-26,12,30944.27,3.5
2023-04-26,273,31617.67,3.5
2023-04-26,201,0.0,0.0
2023-04-26,273,0.0,0.0
2023-04-26,273,0.0,0.0
2023-04-26,273,0.0,0.0
2023-04-26,273,13212.5,3.5
2023-04-26,273,0.0,0.0
2023-04-26,273,23078.895,3.5
2023-04-26,59,42120.925,3.5
2023-04-26,54,0.0,0.0
2023-04-26,114,61898.90000000001,3.5
2023-04-26,31,53858.735,3.5
2023-04-26,16,50761.83,3.5
2023-04-26,8,188540.345,10.5
2023-04-26,53,0.0,0.0
2023-04-26,131,45028.97,7.0
2023-04-26,122,30881.48,3.5
2023-04-26,148,29138.2,3.5
2023-04-26,134,38244.675,3.5
2023-04-26,273,0.0,0.0
2023-04-27,22,56035.21000000001,17.5
2023-04-27,63,0.0,0.0
2023-04-27,88,39894.155,3.5
2023-04-27,273,0.0,0.0
2023-04-27,273,20121.255,3.5
2023-04-27,273,64329.58,10.5
2023-04-27,273,15192.1,3.5
2023-04-27,273,32245.99,3.5
2023-04-27,248,0.0,0.0
2023-04-27,186,18828.11,3.5
2023-04-27,273,25793.25,3.5
2023-04-27,273,0.0,0.0
2023-04-27,55,38060.015,3.5
2023-04-27,273,0.0,0.0
2023-04-27,273,21933.555,3.5
2023-04-27,273,18507.79,3.5
2023-04-27,273,29635.34,3.5
2023-04-27,1,6332.76,3.5
2023-04-27,0,43818.845,21.0
2023-04-27,5,26718.055,10.5
2023-04-27,273,40154.03,14.0
2023-04-27,273,0.0,0.0
2023-04-27,273,0.0,0.0
2023-04-27,273,0.0,0.0
2023-04-27,273,0.0,0.0
2023-04-27,21,21242.41,3.5
2023-04-27,273,0.0,0.0
2023-04-27,273,0.0,0.0
2023-04-27,273,0.0,0.0
2023-04-27,64,0.0,0.0
2023-04-27,101,0.0,0.0
2023-04-27,8,56163.94,3.5
2023-04-27,131,0.0,0.0
2023-04-27,273,202688.92,3.5
2023-04-27,273,12337.5,3.5
2023-04-27,273,0.0,0.0
2023-04-28,22,0.0,0.0
2023-04-28,93,27915.335,3.5
2023-04-28,273,80957.65999999999,10.5
2023-04-28,273,0.0,0.0
2023-04-28,273,35436.24,3.5
2023-04-28,19,0.0,0.0
2023-04-28,273,47429.06,10.5
2023-04-28,273,14263.41,3.5
2023-04-28,273,46431.455,7.0
2023-04-28,273,0.0,0.0
2023-04-28,273,0.0,0.0
2023-04-28,273,26565.665,3.5
2023-04-28,273,47650.05,7.0
2023-04-28,273,25548.705,3.5
2023-04-28,273,0.0,0.0
2023-04-28,273,73995.845,7.0
2023-04-28,1,21114.695,14.0
2023-04-28,0,49257.705,24.5
2023-04-28,5,9103.745,3.5
2023-04-28,40,13350.785,3.5
